timestamp,open,high,low,close,volume
2026-01-05 08:40:00,2651.91,2652.76,2651.78,2652.11,1895
2026-01-05 08:45:00,2652.11,2652.39,2651.59,2651.78,1460
2026-01-05 08:50:00,2651.78,2651.92,2651.37,2651.78,662
2026-01-05 08:55:00,2651.78,2651.91,2651.36,2651.75,405
2026-01-05 09:00:00,2651.75,2652.09,2651.04,2651.72,523
2026-01-05 09:05:00,2651.72,2652.31,2650.74,2651.43,608
2026-01-05 09:10:00,2651.43,2651.78,2651.35,2651.44,1774
2026-01-05 09:15:00,2651.44,2652.12,2651.12,2651.61,276
2026-01-05 09:20:00,2651.61,2652.19,2651.52,2651.69,274
2026-01-05 09:25:00,2651.69,2652.06,2651.54,2651.85,1986
2026-01-05 09:30:00,2651.85,2652.24,2651.53,2652.13,419
2026-01-05 09:35:00,2652.13,2652.59,2651.92,2652.26,1273
2026-01-05 09:40:00,2652.26,2652.43,2651.68,2651.91,594
2026-01-05 09:45:00,2651.91,2652.69,2651.58,2651.96,1671
2026-01-05 09:50:00,2651.96,2653.27,2651.51,2652.06,1750
2026-01-05 09:55:00,2652.06,2653.03,2651.76,2652.14,1075
2026-01-05 10:00:00,2652.14,2652.27,2651.94,2652.08,487
2026-01-05 10:05:00,2652.08,2652.13,2651.46,2651.74,1114
2026-01-05 10:10:00,2651.74,2652.51,2650.9,2651.75,223
2026-01-05 10:15:00,2651.75,2651.91,2651.0,2651.74,1153
2026-01-05 10:20:00,2651.74,2652.03,2650.73,2651.69,1640
2026-01-05 10:25:00,2651.69,2652.72,2650.97,2651.72,952
2026-01-05 10:30:00,2651.72,2651.81,2651.46,2651.65,1731
2026-01-05 10:35:00,2651.65,2652.08,2651.48,2651.8,1751
2026-01-05 10:40:00,2651.8,2651.9,2651.37,2651.59,1745
2026-01-05 10:45:00,2651.59,2651.9,2650.75,2651.38,940
2026-01-05 10:50:00,2651.38,2651.7,2651.14,2651.56,1235
2026-01-05 10:55:00,2651.56,2651.91,2651.02,2651.62,1104
2026-01-05 11:00:00,2651.62,2652.13,2651.54,2651.7,1245
2026-01-05 11:05:00,2651.7,2651.77,2651.44,2651.66,1354
2026-01-05 11:10:00,2651.66,2652.34,2651.42,2651.82,1010
2026-01-05 11:15:00,2651.82,2651.98,2651.76,2651.82,1067
2026-01-05 11:20:00,2651.82,2652.09,2651.28,2651.79,341
2026-01-05 11:25:00,2651.79,2652.14,2651.71,2651.96,477
2026-01-05 11:30:00,2651.96,2653.66,2651.4,2652.01,983
2026-01-05 11:35:00,2652.01,2652.2,2651.54,2651.7,1555
2026-01-05 11:40:00,2651.7,2652.29,2651.62,2651.76,1300
2026-01-05 11:45:00,2651.76,2652.04,2651.22,2651.7,1748
2026-01-05 11:50:00,2651.7,2652.13,2651.57,2651.83,1289
2026-01-05 11:55:00,2651.83,2652.02,2651.57,2651.76,586
2026-01-05 12:00:00,2651.76,2652.17,2651.43,2651.99,1058
2026-01-05 12:05:00,2651.99,2652.68,2651.28,2651.73,337
2026-01-05 12:10:00,2651.73,2652.06,2651.57,2651.77,299
2026-01-05 12:15:00,2651.77,2652.07,2651.6,2651.78,1744
2026-01-05 12:20:00,2651.78,2652.12,2651.67,2651.82,1870
2026-01-05 12:25:00,2651.82,2652.52,2651.49,2652.0,1876
2026-01-05 12:30:00,2652.0,2652.11,2651.31,2651.95,652
2026-01-05 12:35:00,2651.95,2652.15,2651.44,2651.85,1705
2026-01-05 12:40:00,2651.85,2652.47,2651.6,2652.03,905
2026-01-05 12:45:00,2652.03,2652.83,2651.88,2652.24,1052
2026-01-05 12:50:00,2652.24,2652.34,2651.73,2652.14,693
2026-01-05 12:55:00,2652.14,2652.85,2651.79,2652.22,318
2026-01-05 13:00:00,2652.22,2652.55,2651.63,2651.86,697
2026-01-05 13:05:00,2651.86,2652.03,2651.6,2651.86,959
2026-01-05 13:10:00,2651.86,2652.34,2651.69,2652.07,1579
2026-01-05 13:15:00,2652.07,2652.13,2651.67,2652.04,1403
2026-01-05 13:20:00,2652.04,2652.38,2650.86,2652.01,881
2026-01-05 13:25:00,2652.01,2652.26,2651.46,2651.91,1718
2026-01-05 13:30:00,2651.91,2653.56,2651.58,2652.35,1437
2026-01-05 13:35:00,2652.35,2652.52,2651.9,2652.31,779
2026-01-05 13:40:00,2652.31,2652.52,2651.85,2652.18,1250
2026-01-05 13:45:00,2652.18,2653.05,2651.84,2652.31,1759
2026-01-05 13:50:00,2652.31,2653.22,2651.91,2652.49,1352
2026-01-05 13:55:00,2652.49,2652.78,2652.11,2652.66,1396
2026-01-05 14:00:00,2652.66,2652.76,2652.23,2652.53,977
2026-01-05 14:05:00,2652.53,2652.71,2651.9,2652.43,891
2026-01-05 14:10:00,2652.43,2653.29,2651.24,2652.42,1204
2026-01-05 14:15:00,2652.42,2652.56,2652.02,2652.19,1319
2026-01-05 14:20:00,2652.19,2652.33,2651.55,2651.86,320
2026-01-05 14:25:00,2651.86,2651.93,2651.13,2651.58,299
2026-01-05 14:30:00,2651.58,2652.56,2651.41,2651.6,1648
2026-01-05 14:35:00,2651.6,2652.07,2651.53,2651.67,1506
2026-01-05 14:40:00,2651.67,2652.0,2650.9,2651.57,213
2026-01-05 14:45:00,2651.57,2651.62,2651.06,2651.42,1297
2026-01-05 14:50:00,2651.42,2651.73,2651.3,2651.45,1851
2026-01-05 14:55:00,2651.45,2651.99,2651.3,2651.54,693
2026-01-05 15:00:00,2651.54,2652.62,2651.34,2651.61,1012
2026-01-05 15:05:00,2651.61,2652.58,2651.42,2651.95,1627
2026-01-05 15:10:00,2651.95,2653.28,2651.44,2651.99,1957
2026-01-05 15:15:00,2651.99,2652.11,2651.73,2651.97,1174
2026-01-05 15:20:00,2651.97,2652.13,2651.86,2651.99,1088
2026-01-05 15:25:00,2651.99,2652.41,2651.06,2651.91,1281
2026-01-05 15:30:00,2651.91,2652.54,2651.69,2652.01,1360
2026-01-05 15:35:00,2652.01,2652.07,2651.65,2651.97,1312
2026-01-05 15:40:00,2651.97,2652.15,2651.75,2651.94,624
2026-01-05 15:45:00,2651.94,2652.31,2651.27,2651.73,357
2026-01-05 15:50:00,2651.73,2652.11,2650.58,2651.68,1586
2026-01-05 15:55:00,2651.68,2652.37,2651.59,2651.79,1611
2026-01-05 16:00:00,2651.79,2652.39,2651.61,2651.77,1095
2026-01-05 16:05:00,2651.77,2652.19,2651.56,2651.78,1419
2026-01-05 16:10:00,2651.78,2651.85,2651.2,2651.58,1122
2026-01-05 16:15:00,2651.58,2651.74,2651.23,2651.44,1592
2026-01-05 16:20:00,2651.44,2651.72,2651.04,2651.32,704
2026-01-05 16:25:00,2651.32,2651.41,2650.84,2651.31,1498
2026-01-05 16:30:00,2651.31,2651.81,2651.22,2651.4,831
2026-01-05 16:35:00,2651.4,2651.48,2651.01,2651.17,1082
2026-01-05 16:40:00,2651.17,2651.33,2650.88,2650.99,924
2026-01-05 16:45:00,2650.99,2651.26,2650.22,2650.8,225
2026-01-05 16:50:00,2650.8,2650.89,2649.8,2650.77,697
2026-01-05 16:55:00,2650.77,2650.9,2650.53,2650.69,816
2026-01-05 17:00:00,2650.69,2650.9,2650.55,2650.69,813
2026-01-05 17:05:00,2650.69,2650.77,2650.48,2650.64,1480
2026-01-05 17:10:00,2650.64,2650.74,2650.31,2650.44,213
2026-01-05 17:15:00,2650.44,2650.93,2650.22,2650.57,874
2026-01-05 17:20:00,2650.57,2650.83,2650.0,2650.43,1417
2026-01-05 17:25:00,2650.43,2651.31,2650.31,2650.52,843
2026-01-05 17:30:00,2650.52,2650.99,2650.13,2650.59,1496
2026-01-05 17:35:00,2650.59,2650.67,2650.2,2650.4,1872
